year,month,day,period,price_main,price_alt,timestamp,zone
2025,11,11,79,102.56,102.56,2025-11-11 19:30:00,Spain
2025,11,11,80,103.59,103.59,2025-11-11 19:45:00,Spain
2025,11,11,81,103.9,103.9,2025-11-11 20:00:00,Spain
2025,11,11,82,103.9,103.9,2025-11-11 20:15:00,Spain
2025,11,11,83,103.18,103.18,2025-11-11 20:30:00,Spain
2025,11,11,84,99.44,99.44,2025-11-11 20:45:00,Spain
2025,11,11,85,103.59,103.59,2025-11-11 21:00:00,Spain
2025,11,11,86,98.6,98.6,2025-11-11 21:15:00,Spain
2025,11,11,87,92.48,92.48,2025-11-11 21:30:00,Spain
2025,11,11,88,90.0,90.0,2025-11-11 21:45:00,Spain
2025,11,11,89,91.84,91.84,2025-11-11 22:00:00,Spain
2025,11,11,90,89.76,89.76,2025-11-11 22:15:00,Spain
2025,11,11,91,87.61,87.61,2025-11-11 22:30:00,Spain
2025,11,11,92,82.35,82.35,2025-11-11 22:45:00,Spain
2025,11,11,93,80.82,80.82,2025-11-11 23:00:00,Spain
2025,11,11,94,76.01,76.01,2025-11-11 23:15:00,Spain
2025,11,11,95,65.0,65.0,2025-11-11 23:30:00,Spain
2025,11,11,96,60.0,60.0,2025-11-11 23:45:00,Spain
2025,11,15,1,31.5,31.5,2025-11-15 00:00:00,Spain
2025,11,15,2,22.2,22.2,2025-11-15 00:15:00,Spain
2025,11,15,3,21.14,21.14,2025-11-15 00:30:00,Spain
2025,11,15,4,17.11,17.11,2025-11-15 00:45:00,Spain
2025,11,15,5,23.04,23.04,2025-11-15 01:00:00,Spain
2025,11,15,6,19.1,19.1,2025-11-15 01:15:00,Spain
2025,11,15,7,19.51,19.51,2025-11-15 01:30:00,Spain
2025,11,15,8,17.37,17.37,2025-11-15 01:45:00,Spain
2025,11,15,9,18.92,18.92,2025-11-15 02:00:00,Spain
2025,11,15,10,17.37,17.37,2025-11-15 02:15:00,Spain
2025,11,15,11,17.11,17.11,2025-11-15 02:30:00,Spain
2025,11,15,12,17.0,17.0,2025-11-15 02:45:00,Spain
2025,11,15,13,17.03,17.03,2025-11-15 03:00:00,Spain
2025,11,15,14,17.03,17.03,2025-11-15 03:15:00,Spain
2025,11,15,15,16.9,16.9,2025-11-15 03:30:00,Spain
2025,11,15,16,16.57,16.57,2025-11-15 03:45:00,Spain
2025,11,15,17,16.49,16.49,2025-11-15 04:00:00,Spain
2025,11,15,18,16.46,16.46,2025-11-15 04:15:00,Spain
2025,11,15,19,16.46,16.46,2025-11-15 04:30:00,Spain
2025,11,15,20,16.57,16.57,2025-11-15 04:45:00,Spain
2025,11,15,21,17.08,17.08,2025-11-15 05:00:00,Spain
2025,11,15,22,17.03,17.03,2025-11-15 05:15:00,Spain
2025,11,15,23,17.1,17.1,2025-11-15 05:30:00,Spain
2025,11,15,24,17.2,17.2,2025-11-15 05:45:00,Spain
2025,11,15,25,17.2,17.2,2025-11-15 06:00:00,Spain
2025,11,15,26,18.58,18.58,2025-11-15 06:15:00,Spain
2025,11,15,27,20.0,20.0,2025-11-15 06:30:00,Spain
2025,11,15,28,22.79,22.79,2025-11-15 06:45:00,Spain
2025,11,15,29,20.0,20.0,2025-11-15 07:00:00,Spain
2025,11,15,30,19.59,19.59,2025-11-15 07:15:00,Spain
2025,11,15,31,20.61,20.61,2025-11-15 07:30:00,Spain
2025,11,15,32,25.0,25.0,2025-11-15 07:45:00,Spain
2025,11,15,33,34.0,34.0,2025-11-15 08:00:00,Spain
2025,11,15,34,34.0,34.0,2025-11-15 08:15:00,Spain
2025,11,15,35,29.9,29.9,2025-11-15 08:30:00,Spain
2025,11,15,36,25.0,25.0,2025-11-15 08:45:00,Spain
2025,11,15,37,35.01,35.01,2025-11-15 09:00:00,Spain
2025,11,15,38,30.0,30.0,2025-11-15 09:15:00,Spain
2025,11,15,39,31.5,31.5,2025-11-15 09:30:00,Spain
2025,11,15,40,18.91,18.91,2025-11-15 09:45:00,Spain
2025,11,15,41,33.0,33.0,2025-11-15 10:00:00,Spain
2025,11,15,42,21.8,21.8,2025-11-15 10:15:00,Spain
2025,11,15,43,23.98,23.98,2025-11-15 10:30:00,Spain
2025,11,15,44,18.49,18.49,2025-11-15 10:45:00,Spain
2025,11,15,45,19.57,19.57,2025-11-15 11:00:00,Spain
2025,11,15,46,18.07,18.07,2025-11-15 11:15:00,Spain
2025,11,15,47,17.5,17.5,2025-11-15 11:30:00,Spain
2025,11,15,48,17.5,17.5,2025-11-15 11:45:00,Spain
2025,11,15,49,21.1,21.1,2025-11-15 12:00:00,Spain
2025,11,15,50,20.31,20.31,2025-11-15 12:15:00,Spain
2025,11,15,51,24.43,24.43,2025-11-15 12:30:00,Spain
2025,11,15,52,26.33,26.33,2025-11-15 12:45:00,Spain
2025,11,15,53,21.63,21.63,2025-11-15 13:00:00,Spain
2025,11,15,54,24.38,24.38,2025-11-15 13:15:00,Spain
2025,11,15,55,23.77,23.77,2025-11-15 13:30:00,Spain
2025,11,15,56,28.6,28.6,2025-11-15 13:45:00,Spain
2025,11,15,57,25.0,25.0,2025-11-15 14:00:00,Spain
2025,11,15,58,32.0,32.0,2025-11-15 14:15:00,Spain
2025,11,15,59,35.01,35.01,2025-11-15 14:30:00,Spain
2025,11,15,60,35.01,35.01,2025-11-15 14:45:00,Spain
2025,11,15,61,35.0,35.0,2025-11-15 15:00:00,Spain
2025,11,15,62,35.01,35.01,2025-11-15 15:15:00,Spain
2025,11,15,63,35.01,35.01,2025-11-15 15:30:00,Spain
2025,11,15,64,39.37,39.37,2025-11-15 15:45:00,Spain
2025,11,15,65,35.02,35.02,2025-11-15 16:00:00,Spain
2025,11,15,66,39.37,39.37,2025-11-15 16:15:00,Spain
2025,11,15,67,42.65,42.65,2025-11-15 16:30:00,Spain
2025,11,15,68,45.92,45.92,2025-11-15 16:45:00,Spain
2025,11,15,69,40.0,40.0,2025-11-15 17:00:00,Spain
2025,11,15,70,46.31,46.31,2025-11-15 17:15:00,Spain
2025,11,15,71,50.0,50.0,2025-11-15 17:30:00,Spain
2025,11,15,72,56.35,56.35,2025-11-15 17:45:00,Spain
2025,11,15,73,55.57,55.57,2025-11-15 18:00:00,Spain
2025,11,15,74,61.5,61.5,2025-11-15 18:15:00,Spain
2025,11,15,75,69.68,69.68,2025-11-15 18:30:00,Spain
2025,11,15,76,73.46,73.46,2025-11-15 18:45:00,Spain
2025,11,15,77,63.37,63.37,2025-11-15 19:00:00,Spain
2025,11,15,78,60.72,60.72,2025-11-15 19:15:00,Spain
2025,11,15,79,56.0,56.0,2025-11-15 19:30:00,Spain
2025,11,15,80,54.38,54.38,2025-11-15 19:45:00,Spain
2025,11,15,81,51.26,51.26,2025-11-15 20:00:00,Spain
2025,11,15,82,50.0,50.0,2025-11-15 20:15:00,Spain
2025,11,15,83,46.16,46.16,2025-11-15 20:30:00,Spain
2025,11,15,84,45.68,45.68,2025-11-15 20:45:00,Spain
2025,11,15,85,49.64,49.64,2025-11-15 21:00:00,Spain
2025,11,15,86,46.16,46.16,2025-11-15 21:15:00,Spain
2025,11,15,87,45.44,45.44,2025-11-15 21:30:00,Spain
2025,11,15,88,39.77,39.77,2025-11-15 21:45:00,Spain
2025,11,15,89,44.74,44.74,2025-11-15 22:00:00,Spain
2025,11,15,90,39.77,39.77,2025-11-15 22:15:00,Spain
2025,11,15,91,40.83,40.83,2025-11-15 22:30:00,Spain
2025,11,15,92,39.37,39.37,2025-11-15 22:45:00,Spain
2025,11,15,93,42.99,42.99,2025-11-15 23:00:00,Spain
2025,11,15,94,39.37,39.37,2025-11-15 23:15:00,Spain
2025,11,15,95,36.68,36.68,2025-11-15 23:30:00,Spain
2025,11,15,96,35.02,35.02,2025-11-15 23:45:00,Spain
2025,11,19,1,122.58,122.58,2025-11-19 00:00:00,Spain
2025,11,19,2,122.34,122.34,2025-11-19 00:15:00,Spain
2025,11,19,3,118.95,118.95,2025-11-19 00:30:00,Spain
2025,11,19,4,113.57,113.57,2025-11-19 00:45:00,Spain
2025,11,19,5,110.04,110.04,2025-11-19 01:00:00,Spain
2025,11,19,6,106.1,106.1,2025-11-19 01:15:00,Spain
2025,11,19,7,103.56,103.56,2025-11-19 01:30:00,Spain
2025,11,19,8,100.0,100.0,2025-11-19 01:45:00,Spain
2025,11,19,9,97.5,97.5,2025-11-19 02:00:00,Spain
2025,11,19,10,96.99,96.99,2025-11-19 02:15:00,Spain
2025,11,19,11,96.99,96.99,2025-11-19 02:30:00,Spain
2025,11,19,12,96.54,96.54,2025-11-19 02:45:00,Spain
2025,11,19,13,97.22,97.22,2025-11-19 03:00:00,Spain
2025,11,19,14,96.99,96.99,2025-11-19 03:15:00,Spain
2025,11,19,15,96.99,96.99,2025-11-19 03:30:00,Spain
2025,11,19,16,96.44,96.44,2025-11-19 03:45:00,Spain
2025,11,19,17,95.9,95.9,2025-11-19 04:00:00,Spain
2025,11,19,18,95.0,95.0,2025-11-19 04:15:00,Spain
2025,11,19,19,95.0,95.0,2025-11-19 04:30:00,Spain
2025,11,19,20,96.44,96.44,2025-11-19 04:45:00,Spain
2025,11,19,21,96.99,96.99,2025-11-19 05:00:00,Spain
2025,11,19,22,96.99,96.99,2025-11-19 05:15:00,Spain
2025,11,19,23,97.22,97.22,2025-11-19 05:30:00,Spain
2025,11,19,24,100.64,100.64,2025-11-19 05:45:00,Spain
2025,11,19,25,109.62,109.62,2025-11-19 06:00:00,Spain
2025,11,19,26,110.37,110.37,2025-11-19 06:15:00,Spain
2025,11,19,27,113.37,113.37,2025-11-19 06:30:00,Spain
2025,11,19,28,119.55,119.55,2025-11-19 06:45:00,Spain
2025,11,19,29,106.1,106.1,2025-11-19 07:00:00,Spain
2025,11,19,30,112.56,112.56,2025-11-19 07:15:00,Spain
2025,11,19,31,118.95,118.95,2025-11-19 07:30:00,Spain
2025,11,19,32,118.95,118.95,2025-11-19 07:45:00,Spain
2025,11,19,33,127.73,127.73,2025-11-19 08:00:00,Spain
2025,11,19,34,120.1,120.1,2025-11-19 08:15:00,Spain
2025,11,19,35,112.56,112.56,2025-11-19 08:30:00,Spain
2025,11,19,36,106.1,106.1,2025-11-19 08:45:00,Spain
2025,11,19,37,111.12,111.12,2025-11-19 09:00:00,Spain
2025,11,19,38,97.22,97.22,2025-11-19 09:15:00,Spain
2025,11,19,39,97.12,97.12,2025-11-19 09:30:00,Spain
2025,11,19,40,92.34,92.34,2025-11-19 09:45:00,Spain
2025,11,19,41,99.26,99.26,2025-11-19 10:00:00,Spain
2025,11,19,42,93.06,93.06,2025-11-19 10:15:00,Spain
2025,11,19,43,92.1,92.1,2025-11-19 10:30:00,Spain
2025,11,19,44,84.0,84.0,2025-11-19 10:45:00,Spain
2025,11,19,45,85.98,85.98,2025-11-19 11:00:00,Spain
2025,11,19,46,78.14,78.14,2025-11-19 11:15:00,Spain
2025,11,19,47,70.5,70.5,2025-11-19 11:30:00,Spain
2025,11,19,48,65.0,65.0,2025-11-19 11:45:00,Spain
2025,11,19,49,80.56,80.56,2025-11-19 12:00:00,Spain
2025,11,19,50,66.82,66.82,2025-11-19 12:15:00,Spain
2025,11,19,51,70.5,70.5,2025-11-19 12:30:00,Spain
2025,11,19,52,65.97,65.97,2025-11-19 12:45:00,Spain
2025,11,19,53,70.5,70.5,2025-11-19 13:00:00,Spain
2025,11,19,54,66.85,66.85,2025-11-19 13:15:00,Spain
2025,11,19,55,67.3,67.3,2025-11-19 13:30:00,Spain
2025,11,19,56,63.32,63.32,2025-11-19 13:45:00,Spain
2025,11,19,57,63.32,63.32,2025-11-19 14:00:00,Spain
2025,11,19,58,70.0,70.0,2025-11-19 14:15:00,Spain
2025,11,19,59,66.96,66.96,2025-11-19 14:30:00,Spain
2025,11,19,60,75.96,75.96,2025-11-19 14:45:00,Spain
2025,11,19,61,73.25,73.25,2025-11-19 15:00:00,Spain
2025,11,19,62,79.73,79.73,2025-11-19 15:15:00,Spain
2025,11,19,63,84.57,84.57,2025-11-19 15:30:00,Spain
2025,11,19,64,91.33,91.33,2025-11-19 15:45:00,Spain
2025,11,19,65,82.34,82.34,2025-11-19 16:00:00,Spain
2025,11,19,66,85.3,85.3,2025-11-19 16:15:00,Spain
2025,11,19,67,92.34,92.34,2025-11-19 16:30:00,Spain
2025,11,19,68,98.4,98.4,2025-11-19 16:45:00,Spain
2025,11,19,69,98.71,98.71,2025-11-19 17:00:00,Spain
2025,11,19,70,110.37,110.37,2025-11-19 17:15:00,Spain
2025,11,19,71,122.42,122.42,2025-11-19 17:30:00,Spain
2025,11,19,72,125.47,125.47,2025-11-19 17:45:00,Spain
2025,11,19,73,115.74,115.74,2025-11-19 18:00:00,Spain
2025,11,19,74,118.95,118.95,2025-11-19 18:15:00,Spain
2025,11,19,75,122.69,122.69,2025-11-19 18:30:00,Spain
2025,11,19,76,122.69,122.69,2025-11-19 18:45:00,Spain
2025,11,19,77,120.92,120.92,2025-11-19 19:00:00,Spain
2025,11,19,78,122.69,122.69,2025-11-19 19:15:00,Spain
2025,11,19,79,124.89,124.89,2025-11-19 19:30:00,Spain
2025,11,19,80,127.73,127.73,2025-11-19 19:45:00,Spain
2025,11,19,81,130.01,130.01,2025-11-19 20:00:00,Spain
2025,11,19,82,130.01,130.01,2025-11-19 20:15:00,Spain
2025,11,19,83,129.24,129.24,2025-11-19 20:30:00,Spain
2025,11,19,84,127.73,127.73,2025-11-19 20:45:00,Spain
2025,11,19,85,122.94,122.94,2025-11-19 21:00:00,Spain
2025,11,19,86,118.95,118.95,2025-11-19 21:15:00,Spain
2025,11,19,87,112.4,112.4,2025-11-19 21:30:00,Spain
2025,11,19,88,103.74,103.74,2025-11-19 21:45:00,Spain
2025,11,19,89,112.56,112.56,2025-11-19 22:00:00,Spain
2025,11,19,90,106.12,106.12,2025-11-19 22:15:00,Spain
2025,11,19,91,101.68,101.68,2025-11-19 22:30:00,Spain
2025,11,19,92,96.26,96.26,2025-11-19 22:45:00,Spain
2025,11,19,93,106.1,106.1,2025-11-19 23:00:00,Spain
2025,11,19,94,97.5,97.5,2025-11-19 23:15:00,Spain
2025,11,19,95,95.0,95.0,2025-11-19 23:30:00,Spain
2025,11,19,96,88.12,88.12,2025-11-19 23:45:00,Spain
2025,11,23,1,76.4,76.4,2025-11-23 00:00:00,Spain
2025,11,23,2,75.58,75.58,2025-11-23 00:15:00,Spain
2025,11,23,3,73.91,73.91,2025-11-23 00:30:00,Spain
2025,11,23,4,67.22,67.22,2025-11-23 00:45:00,Spain
2025,11,23,5,69.8,69.8,2025-11-23 01:00:00,Spain
2025,11,23,6,67.22,67.22,2025-11-23 01:15:00,Spain
2025,11,23,7,62.07,62.07,2025-11-23 01:30:00,Spain
2025,11,23,8,50.03,50.03,2025-11-23 01:45:00,Spain
2025,11,23,9,49.0,49.0,2025-11-23 02:00:00,Spain
2025,11,23,10,43.96,43.96,2025-11-23 02:15:00,Spain
2025,11,23,11,38.5,38.5,2025-11-23 02:30:00,Spain
2025,11,23,12,36.0,36.0,2025-11-23 02:45:00,Spain
2025,11,23,13,43.96,43.96,2025-11-23 03:00:00,Spain
2025,11,23,14,41.35,41.35,2025-11-23 03:15:00,Spain
2025,11,23,15,37.0,37.0,2025-11-23 03:30:00,Spain
2025,11,23,16,35.25,35.25,2025-11-23 03:45:00,Spain
2025,11,23,17,34.9,34.9,2025-11-23 04:00:00,Spain
2025,11,23,18,34.6,34.6,2025-11-23 04:15:00,Spain
2025,11,23,19,34.5,34.5,2025-11-23 04:30:00,Spain
2025,11,23,20,34.5,34.5,2025-11-23 04:45:00,Spain
2025,11,23,21,42.0,42.0,2025-11-23 05:00:00,Spain
2025,11,23,22,41.35,41.35,2025-11-23 05:15:00,Spain
2025,11,23,23,42.0,42.0,2025-11-23 05:30:00,Spain
2025,11,23,24,43.02,43.02,2025-11-23 05:45:00,Spain
2025,11,23,25,44.3,44.3,2025-11-23 06:00:00,Spain
2025,11,23,26,46.58,46.58,2025-11-23 06:15:00,Spain
2025,11,23,27,49.0,49.0,2025-11-23 06:30:00,Spain
2025,11,23,28,49.82,49.82,2025-11-23 06:45:00,Spain
2025,11,23,29,60.46,60.46,2025-11-23 07:00:00,Spain
2025,11,23,30,64.06,64.06,2025-11-23 07:15:00,Spain
2025,11,23,31,65.53,65.53,2025-11-23 07:30:00,Spain
2025,11,23,32,66.78,66.78,2025-11-23 07:45:00,Spain
2025,11,23,33,71.98,71.98,2025-11-23 08:00:00,Spain
2025,11,23,34,67.22,67.22,2025-11-23 08:15:00,Spain
2025,11,23,35,50.03,50.03,2025-11-23 08:30:00,Spain
2025,11,23,36,43.02,43.02,2025-11-23 08:45:00,Spain
2025,11,23,37,34.25,34.25,2025-11-23 09:00:00,Spain
2025,11,23,38,22.0,22.0,2025-11-23 09:15:00,Spain
2025,11,23,39,6.0,6.0,2025-11-23 09:30:00,Spain
2025,11,23,40,3.52,3.52,2025-11-23 09:45:00,Spain
2025,11,23,41,3.52,3.52,2025-11-23 10:00:00,Spain
2025,11,23,42,1.72,1.72,2025-11-23 10:15:00,Spain
2025,11,23,43,0.66,0.66,2025-11-23 10:30:00,Spain
2025,11,23,44,0.65,0.65,2025-11-23 10:45:00,Spain
2025,11,23,45,0.09,0.09,2025-11-23 11:00:00,Spain
2025,11,23,46,0.01,0.01,2025-11-23 11:15:00,Spain
2025,11,23,47,0.0,0.0,2025-11-23 11:30:00,Spain
2025,11,23,48,0.0,0.0,2025-11-23 11:45:00,Spain
2025,11,23,49,0.0,0.0,2025-11-23 12:00:00,Spain
2025,11,23,50,0.0,0.0,2025-11-23 12:15:00,Spain
2025,11,23,51,0.0,0.0,2025-11-23 12:30:00,Spain
2025,11,23,52,0.0,0.0,2025-11-23 12:45:00,Spain
2025,11,23,53,0.0,0.0,2025-11-23 13:00:00,Spain
2025,11,23,54,0.0,0.0,2025-11-23 13:15:00,Spain
2025,11,23,55,0.0,0.0,2025-11-23 13:30:00,Spain
2025,11,23,56,0.0,0.0,2025-11-23 13:45:00,Spain
2025,11,23,57,0.0,0.0,2025-11-23 14:00:00,Spain
2025,11,23,58,0.0,0.0,2025-11-23 14:15:00,Spain
2025,11,23,59,0.0,0.0,2025-11-23 14:30:00,Spain
2025,11,23,60,0.0,0.0,2025-11-23 14:45:00,Spain
2025,11,23,61,0.0,0.0,2025-11-23 15:00:00,Spain
2025,11,23,62,0.0,0.0,2025-11-23 15:15:00,Spain
2025,11,23,63,0.47,0.47,2025-11-23 15:30:00,Spain
2025,11,23,64,0.66,0.66,2025-11-23 15:45:00,Spain
2025,11,23,65,1.72,1.72,2025-11-23 16:00:00,Spain
2025,11,23,66,3.52,3.52,2025-11-23 16:15:00,Spain
2025,11,23,67,16.9,16.9,2025-11-23 16:30:00,Spain
2025,11,23,68,34.25,34.25,2025-11-23 16:45:00,Spain
2025,11,23,69,43.96,43.96,2025-11-23 17:00:00,Spain
2025,11,23,70,50.2,50.2,2025-11-23 17:15:00,Spain
2025,11,23,71,67.82,67.82,2025-11-23 17:30:00,Spain
2025,11,23,72,73.25,73.25,2025-11-23 17:45:00,Spain
2025,11,23,73,67.22,67.22,2025-11-23 18:00:00,Spain
2025,11,23,74,68.06,68.06,2025-11-23 18:15:00,Spain
2025,11,23,75,69.74,69.74,2025-11-23 18:30:00,Spain
2025,11,23,76,70.0,70.0,2025-11-23 18:45:00,Spain
2025,11,23,77,72.98,72.98,2025-11-23 19:00:00,Spain
2025,11,23,78,73.25,73.25,2025-11-23 19:15:00,Spain
2025,11,23,79,73.25,73.25,2025-11-23 19:30:00,Spain
2025,11,23,80,74.56,74.56,2025-11-23 19:45:00,Spain
2025,11,23,81,80.75,80.75,2025-11-23 20:00:00,Spain
2025,11,23,82,80.85,80.85,2025-11-23 20:15:00,Spain
2025,11,23,83,80.0,80.0,2025-11-23 20:30:00,Spain
2025,11,23,84,75.0,75.0,2025-11-23 20:45:00,Spain
2025,11,23,85,78.21,78.21,2025-11-23 21:00:00,Spain
2025,11,23,86,74.56,74.56,2025-11-23 21:15:00,Spain
2025,11,23,87,70.0,70.0,2025-11-23 21:30:00,Spain
2025,11,23,88,67.82,67.82,2025-11-23 21:45:00,Spain
2025,11,23,89,68.06,68.06,2025-11-23 22:00:00,Spain
2025,11,23,90,67.58,67.58,2025-11-23 22:15:00,Spain
2025,11,23,91,67.1,67.1,2025-11-23 22:30:00,Spain
2025,11,23,92,58.0,58.0,2025-11-23 22:45:00,Spain
2025,11,23,93,50.2,50.2,2025-11-23 23:00:00,Spain
2025,11,23,94,48.0,48.0,2025-11-23 23:15:00,Spain
2025,11,23,95,40.32,40.32,2025-11-23 23:30:00,Spain
2025,11,23,96,34.5,34.5,2025-11-23 23:45:00,Spain
2025,11,27,1,94.07,94.07,2025-11-27 00:00:00,Portugal
2025,11,27,2,91.21,91.21,2025-11-27 00:15:00,Portugal
2025,11,27,3,87.81,87.81,2025-11-27 00:30:00,Portugal
2025,11,27,4,82.47,82.47,2025-11-27 00:45:00,Portugal
2025,11,27,5,86.0,86.0,2025-11-27 01:00:00,Portugal
2025,11,27,6,81.18,81.18,2025-11-27 01:15:00,Portugal
2025,11,27,7,80.0,80.0,2025-11-27 01:30:00,Portugal
2025,11,27,8,78.66,78.66,2025-11-27 01:45:00,Portugal
2025,11,27,9,78.66,78.66,2025-11-27 02:00:00,Portugal
2025,11,27,10,74.49,74.49,2025-11-27 02:15:00,Portugal
2025,11,27,11,72.1,72.1,2025-11-27 02:30:00,Portugal
2025,11,27,12,70.0,70.0,2025-11-27 02:45:00,Portugal
2025,11,27,13,72.08,72.08,2025-11-27 03:00:00,Portugal
2025,11,27,14,68.59,68.59,2025-11-27 03:15:00,Portugal
2025,11,27,15,67.47,67.47,2025-11-27 03:30:00,Portugal
2025,11,27,16,65.5,65.5,2025-11-27 03:45:00,Portugal
2025,11,27,17,66.07,66.07,2025-11-27 04:00:00,Portugal
2025,11,27,18,65.38,65.38,2025-11-27 04:15:00,Portugal
2025,11,27,19,66.07,66.07,2025-11-27 04:30:00,Portugal
2025,11,27,20,68.01,68.01,2025-11-27 04:45:00,Portugal
2025,11,27,21,65.37,65.37,2025-11-27 05:00:00,Portugal
2025,11,27,22,65.5,65.5,2025-11-27 05:15:00,Portugal
2025,11,27,23,70.0,70.0,2025-11-27 05:30:00,Portugal
2025,11,27,24,75.0,75.0,2025-11-27 05:45:00,Portugal
2025,11,27,25,69.32,69.32,2025-11-27 06:00:00,Portugal
2025,11,27,26,75.01,75.01,2025-11-27 06:15:00,Portugal
2025,11,27,27,80.02,80.02,2025-11-27 06:30:00,Portugal
2025,11,27,28,85.5,85.5,2025-11-27 06:45:00,Portugal
2025,11,27,29,90.28,90.28,2025-11-27 07:00:00,Portugal
2025,11,27,30,95.46,95.46,2025-11-27 07:15:00,Portugal
2025,11,27,31,99.53,99.53,2025-11-27 07:30:00,Portugal
2025,11,27,32,101.58,101.58,2025-11-27 07:45:00,Portugal
2025,11,27,33,104.71,104.71,2025-11-27 08:00:00,Portugal
2025,11,27,34,104.34,104.34,2025-11-27 08:15:00,Portugal
2025,11,27,35,100.32,100.32,2025-11-27 08:30:00,Portugal
2025,11,27,36,90.2,90.2,2025-11-27 08:45:00,Portugal
2025,11,27,37,101.58,101.58,2025-11-27 09:00:00,Portugal
2025,11,27,38,89.98,89.98,2025-11-27 09:15:00,Portugal
2025,11,27,39,80.0,80.0,2025-11-27 09:30:00,Portugal
2025,11,27,40,65.1,65.1,2025-11-27 09:45:00,Portugal
2025,11,27,41,67.0,67.0,2025-11-27 10:00:00,Portugal
2025,11,27,42,62.28,62.28,2025-11-27 10:15:00,Portugal
2025,11,27,43,50.3,50.3,2025-11-27 10:30:00,Portugal
2025,11,27,44,41.9,41.9,2025-11-27 10:45:00,Portugal
2025,11,27,45,47.32,47.32,2025-11-27 11:00:00,Portugal
2025,11,27,46,46.3,46.3,2025-11-27 11:15:00,Portugal
2025,11,27,47,43.8,43.8,2025-11-27 11:30:00,Portugal
2025,11,27,48,43.8,43.8,2025-11-27 11:45:00,Portugal
2025,11,27,49,45.0,45.0,2025-11-27 12:00:00,Portugal
2025,11,27,50,45.0,45.0,2025-11-27 12:15:00,Portugal
2025,11,27,51,46.3,46.3,2025-11-27 12:30:00,Portugal
2025,11,27,52,47.32,47.32,2025-11-27 12:45:00,Portugal
2025,11,27,53,50.0,50.0,2025-11-27 13:00:00,Portugal
2025,11,27,54,51.01,51.01,2025-11-27 13:15:00,Portugal
2025,11,27,55,54.0,54.0,2025-11-27 13:30:00,Portugal
2025,11,27,56,51.35,51.35,2025-11-27 13:45:00,Portugal
2025,11,27,57,51.35,51.35,2025-11-27 14:00:00,Portugal
2025,11,27,58,54.96,54.96,2025-11-27 14:15:00,Portugal
2025,11,27,59,55.13,55.13,2025-11-27 14:30:00,Portugal
2025,11,27,60,60.46,60.46,2025-11-27 14:45:00,Portugal
2025,11,27,61,54.0,54.0,2025-11-27 15:00:00,Portugal
2025,11,27,62,62.0,62.0,2025-11-27 15:15:00,Portugal
2025,11,27,63,65.0,65.0,2025-11-27 15:30:00,Portugal
2025,11,27,64,74.33,74.33,2025-11-27 15:45:00,Portugal
2025,11,27,65,65.32,65.32,2025-11-27 16:00:00,Portugal
2025,11,27,66,80.1,80.1,2025-11-27 16:15:00,Portugal
2025,11,27,67,90.2,90.2,2025-11-27 16:30:00,Portugal
2025,11,27,68,100.78,100.78,2025-11-27 16:45:00,Portugal
2025,11,27,69,88.53,88.53,2025-11-27 17:00:00,Portugal
2025,11,27,70,98.0,98.0,2025-11-27 17:15:00,Portugal
2025,11,27,71,104.71,104.71,2025-11-27 17:30:00,Portugal
2025,11,27,72,114.99,114.99,2025-11-27 17:45:00,Portugal
2025,11,27,73,107.99,107.99,2025-11-27 18:00:00,Portugal
2025,11,27,74,122.85,122.85,2025-11-27 18:15:00,Portugal
2025,11,27,75,110.0,110.0,2025-11-27 18:30:00,Portugal
2025,11,27,76,118.02,118.02,2025-11-27 18:45:00,Portugal
2025,11,27,77,110.0,110.0,2025-11-27 19:00:00,Portugal
2025,11,27,78,118.02,118.02,2025-11-27 19:15:00,Portugal
2025,11,27,79,123.0,123.0,2025-11-27 19:30:00,Portugal
2025,11,27,80,125.01,125.01,2025-11-27 19:45:00,Portugal
2025,11,27,81,137.0,137.0,2025-11-27 20:00:00,Portugal
2025,11,27,82,145.56,145.56,2025-11-27 20:15:00,Portugal
2025,11,27,83,152.29,152.29,2025-11-27 20:30:00,Portugal
2025,11,27,84,154.73,154.73,2025-11-27 20:45:00,Portugal
2025,11,27,85,170.01,170.01,2025-11-27 21:00:00,Portugal
2025,11,27,86,166.6,166.6,2025-11-27 21:15:00,Portugal
2025,11,27,87,158.93,158.93,2025-11-27 21:30:00,Portugal
2025,11,27,88,128.16,128.16,2025-11-27 21:45:00,Portugal
2025,11,27,89,128.17,128.17,2025-11-27 22:00:00,Portugal
2025,11,27,90,124.58,124.58,2025-11-27 22:15:00,Portugal
2025,11,27,91,105.54,105.54,2025-11-27 22:30:00,Portugal
2025,11,27,92,104.71,104.71,2025-11-27 22:45:00,Portugal
2025,11,27,93,104.82,104.82,2025-11-27 23:00:00,Portugal
2025,11,27,94,104.1,104.1,2025-11-27 23:15:00,Portugal
2025,11,27,95,101.58,101.58,2025-11-27 23:30:00,Portugal
2025,11,27,96,98.69,98.69,2025-11-27 23:45:00,Portugal
2025,12,1,1,92.96,92.96,2025-12-01 00:00:00,Spain
2025,12,1,2,90.93,90.93,2025-12-01 00:15:00,Spain
2025,12,1,3,84.19,84.19,2025-12-01 00:30:00,Spain
2025,12,1,4,80.0,80.0,2025-12-01 00:45:00,Spain
2025,12,1,5,81.53,81.53,2025-12-01 01:00:00,Spain
2025,12,1,6,75.39,75.39,2025-12-01 01:15:00,Spain
